id	lon	lat	label
8874	-118.234787	33.967435	CCA Dillon Chiquis
8876	-118.370311	34.070892	CCA Sweetzer and 4th
8878	-121.30097	38.138378	CCA--Lodi, CA
8880	-121.291571	37.963366	CCA Catholic Charities
8882	-118.421231	33.903732	Doll
8886	-119.72766	36.76611	CCA Nayamin inside
8892	-119.798678	36.762742	Root Access Hackerspace
8894	-121.504883	38.571129	Southside Park
8898	-118.240589	33.969978	CCA Whitsett and 76th Pl
8902	-118.333384	33.823247	CCA Sepulveda and Hickory 
8904	-118.240929	33.967487	CCA Whitsett & Nadue
8906	-120.978838	37.607493	CCA CCAC PARKLAND (Indoor)
8910	-119.596862	36.656384	CCA Del Rey
8914	-118.346193	34.104741	CCA Hillside Ave & La Brea
8918	-119.596768	36.656443	CCA Del Rey Community Center
8920	-118.204402	33.9644	CCA Broadway and California
8928	-118.412516	33.901232	CCA Rosecrans and Bell
8930	-117.81296	34.029138	CCA Drycreek & Prospectors
8956	-118.125281	33.771659	CCA Los Altos & 4th
8958	-118.240547	33.9747	CCA Whitsett & Florence. 
8962	-118.198215	34.132897	CCA Yosemite & Ray
8980	-118.231365	34.091552	CCA Shoredale
8982	-118.36141	33.8302	CCA Anza & Carson
8986	-117.900275	33.916146	CCA Imperial Hwy & Brea Blvd
8988	-122.0302	38.0285	321 Wellington Ave, Clyde, CA
8992	-118.231632	34.097527	CCA Cypress & Asbury
8994	-118.265826	34.107859	CCA Rowena & Auburn
8996	-118.38027	33.837421	CCA Torrance & Irena
8998	-118.229541	33.962036	CCA Casa Pl and Santa Fe
9000	-118.328551	33.846742	CCA Del Amo & Crenshaw
9002	-118.231405	34.097479	CCA Asbury & Cypress
9076	-118.191404	34.035696	CCA Alma and 1st
9078	-118.155577	33.86573	CCA Obispo and 61st
9082	-118.128187	33.972019	CCA- Avenida Aguascalientes
9086	-118.230101	33.962976	CCA Sale & Santa Fe
9088	-117.824466	34.05783	CCA_CalPolyPomona
9094	-118.377659	33.912652	CCA 360 No. 1
9114	-118.189455	33.906429	CCA Arlington and Gibson
9124	-118.151252	33.867649	CCA Janice & Downey
9126	-118.231006	34.089385	CCA Crystal/gatewood
9128	-118.375496	34.221781	CCA San Fernando & Vinedale
9134	-118.148981	33.999369	CCA Fidelia and Bartmus
9136	-117.825137	34.057881	CCA_CalPolyPomona
9174	-120.650518	35.485335	SCPR_22
9176	-117.433163	33.740252	SCTV_29
9178	-117.44754	33.736019	SCTV_19
9180	-117.497993	33.761766	SCTV_30
9184	-117.507686	33.769062	Sctv_28
9186	-117.460992	33.749402	sctv_14
9192	-117.453431	33.789478	SCTV_15 (Dawson Canyon)
9194	-117.501172	33.764125	SCTV_11
9196	-117.527626	33.799113	SCTV_12
9198	-117.510469	33.793227	SVCT_21
9200	-120.60284	35.390479	SCPR_20
9202	-120.687285	35.516638	SCPR_23
9204	-120.660298	35.632767	SCPR_06
9206	-117.460609	33.747087	SCTV_27
9208	-117.468865	33.753183	SCTV_26
9210	-120.817737	35.310331	Buckskin
9214	-120.674498	35.620901	SCPR_25
9216	-120.673383	35.617504	SCPR_1
9220	-120.666416	35.494537	SCPR_19
9224	-120.6926	35.635327	SCPR_04
9226	-117.416334	33.999389	RIVR_Co-loc16
9252	-117.850279	33.792312	SCSB_35
9256	-120.662136	35.270471	Dr. Know
9258	-120.665702	35.628468	SCPR_11
9262	-117.502648	33.806464	PA-II
9266	-118.08445	33.766614	SCSB_41
9268	-116.929558	34.242279	SCBB_01
9306	-117.428252	33.719492	SCTV_32
9314	-117.4686	33.75001	SCTV_31
9336	-117.497593	33.763692	SCTV_42
9338	-117.500467	33.77275	Temescal Valley
9340	-117.426627	33.718005	SCTV_35
9344	-117.504716	33.788803	SCTV_48
9352	-117.446522	33.736777	SCTV_40
9354	-116.861502	34.264652	SCBB_02
9358	-117.416384	33.999319	RIVR_Co-loc17
9362	-117.418525	33.726691	SCTV_33
9364	-117.503966	33.777228	SCTV_39
9376	-117.505349	33.784845	SCTV_43
9382	-117.499566	33.762124	SCTV_16
9386	-117.529762	33.79931	Sctv_22
9390	-117.422651	33.719944	SCTV_09
9392	-117.481444	33.761071	SCTV_45
9394	-117.509589	33.778623	SCTV_05
9396	-117.499346	33.783078	SCTV_18
9398	-117.460411	33.746395	Sctv_03
9402	-117.502949	33.784684	SCTV_41 (Deerweed)
9404	-117.522089	33.798781	Retreat 7th Fairway (what was)
9408	-117.449755	33.736091	SCTV_36 (Sky View)
9410	-117.500534	33.773753	SCTV_08
9422	-117.476488	33.7658	SCTV_04 (Painted Hills)
9428	-120.669012	35.616803	SCPR_03
9430	-120.671162	35.486607	SCPR_05
9436	-118.367104	34.031466	SCPLB_02
9452	-117.480504	33.761078	SCTV_54
9458	-118.080085	33.724953	SCSB_40
9464	-117.416303	33.99999	SCTEST7003_01
9470	-118.078659	33.765742	SCSB_39
9472	-118.094546	33.772179	SCSB_34
9476	-120.65497	35.613427	SCPR_02
9482	-120.683669	35.161338	Pa-II
9484	-118.087791	33.765591	SCSB_38
9488	-120.714018	35.492337	SCPR_08
9490	-118.086496	33.772564	SCSB_36
9506	-118.374171	33.784608	Silver Spur
9512	-122.408462	37.773957	The Air Purifier Place
9530	-122.277018	38.093128	Kirkland Ave Vallejo 
9594	-119.14318	34.25239	VCAPCD ER
9598	-119.216325	34.270351	VCAPCD LAB
9600	-122.122242	37.898989	Orchard/Oak Hill
9678	-118.372284	33.810089	El Chico inside
9686	-122.129807	37.714765	Okie Hill @580 
9694	-118.467993	34.078894	Int. Solutions
9720	-118.417151	33.926038	Oak and Main
9750	-122.065135	37.208908	Las Cumbres
9826	-118.372549	33.810162	El Chico outside
9828	-122.369075	37.730112	Hunters Point hps1-4
9834	-122.292588	37.847934	Terracon Oakland
9856	-118.226591	34.066423	CELA02
9920	-122.097175	37.903805	Acalanes High School
9952	-118.226591	34.066423	CELA03
9964	-118.226591	34.066423	CELA01
9966	-118.226591	34.066423	CELA05
10012	-118.467984	34.078877	Indoor Moraga and Moraga Walk
10018	-116.100002	34.178706	Desert Heights
10022	-117.175296	34.045775	Mi Casa Adjacent to Parking Lot
10036	-118.467973	34.07892	Morga and Moraga Walk
10042	-119.728657	36.730596	Capistrano Townhomes
10066	-122.421835	37.763888	West of pecos 
10080	-119.795698	36.852417	Cart 5
10092	-121.97286	37.857566	Alamo, CA 94507
10108	-122.218991	37.801375	CCEEB Oakland MacArthur
10110	-122.441839	37.760651	CCEEB Castro
10114	-122.24932	37.799532	CCEEB - Park & E. 19th
10190	-118.402861	33.874021	Hermosa Beach 27th St
10192	-118.354673	33.795543	carlbom
10204	-117.416614	33.720638	Horsethief - Temescal Valley
10230	-122.064622	36.974879	UC Santa Cruz 
10532	-118.226591	34.066423	CELA04
10628	-117.543703	33.833559	Corona
10688	-117.743862	34.10362	Steffera_Pomona1
10732	-122.113801	37.887018	SMS Multipurpose
10734	-122.096655	37.875923	Los Palos
10738	-122.126851	37.867385	Campolindo HS
10750	-122.1328	37.893184	Jonathan’s home
10912	-117.79624	33.682405	77 LV
10972	-122.630302	38.006292	120 pine ave (inside)
10980	-121.660198	40.925328	Burney, CA
11006	-118.383906	33.974392	Home-garage
11032	-121.370746	36.836553	Hollister_snnyslp_ln
11118	-118.824889	36.490389	Ash Mountain Headquarters:FMO Building
11136	-117.151754	34.558984	AVnortheast
11138	-120.681852	35.633233	Pat Butler Elementary School
11148	-121.752808	38.536341	IMPROVE_Shop_Fab
11166	-118.350128	33.797892	Blair way
11274	-119.695	35.61565	AMTS_LH1
11282	-121.39417	38.524382	AMTS_TESTING_t31
11332	-122.023711	40.685059	CARB_SMOKE_SHASTAAQMD_OAKRUNELE
11344	-122.521827	41.728318	CARB_SMOKE_SCAPCD_MONTAGUE_ELEMENTARY
11348	-122.23284	40.638179	CARB_SMOKE_SHASTAAQMD_BELLAVISTASCHOOL
11360	-122.38132	40.584152	Lions 6th grade science class
11404	-121.822025	38.642225	Plainfield Elementary YS
11406	-121.518331	38.595251	West Sacramento YS
11414	-121.945419	38.533957	El Rio YS
11416	-121.967532	38.525549	Winters YS
11422	-122.018626	38.696067	Esparto YS
11424	-121.732626	38.660985	East Woodland YS
11426	-121.762311	38.680493	Woodland YS
11438	-122.142848	38.737889	Brooks YS
11446	-121.774393	38.385234	Dixon Migrant Center YS
11478	-119.6951	35.61565	AMTS_LH2
11590	-122.254306	37.830009	kirchy_in
11592	-122.257291	37.857835	2442 russell Street 94705
11598	-121.501329	38.550769	Land Park
11600	-122.221954	37.804103	Coconut
11604	-122.248461	38.104354	Skot’s
11606	-122.237239	37.759153	ISWin
11610	-122.25405	37.82996	Kirchy
11628	-122.237399	37.759193	ISWout
11640	-117.51594	34.416057	Phelan South 1
11656	-118.350971	33.798461	Virgil Homestead
11658	-118.849391	34.228141	Sunset Hills
11696	-118.063936	34.067387	CAMS Annex 5
11726	-122.26612	37.84631	North Oakland IAQ house
11730	-121.501883	38.55088	Land Park (inside)
11752	-121.393859	38.524883	AMTS_TESTING_QH2
11754	-121.394159	38.524407	AMTS_TESTING_HQ_1
11758	-121.393953	38.524868	AMTS_TESTING_QH3
11784	-121.055732	39.233988	Grass Valley Litton 2
11806	-120.386977	39.308228	CARB_SMOKE_PCAPCD_SLCWD
11842	-123.373666	41.794689	CARB_SMOKE_SCAPCD_HAPPY_CAMP_ELEMENTARY
11844	-122.312805	41.313012	CARB_SMOKE_SCAPCD_MT_SHASTA
11848	-122.137839	41.251921	CARB_SMOKE_SCAPCD_McCLOUD_CSD
11856	-120.659549	35.300824	CARB_SMOKE_SLOAPCD_CALPOLY
11860	-119.215471	34.270253	VCAPCD Office
11862	-122.380906	41.42693	CARB_SMOKE_SCAPCD_WEED
11864	-120.236152	37.956505	CARB_SMOKE_TCAPCD_TUOLUMNE
11866	-121.924433	41.963287	CARB_SMOKE_SCAPCD_BVUSD_DORRIS
11870	-123.496333	41.392281	CARB_SMOKE_SCAPCD_SOMES_BAR_JUNCTION_ELEMENTARY
11872	-122.273708	41.226907	CARB_SMOKE_SCAPCD_DUNSMUIR_ELEMENTARY
11874	-120.369997	37.981545	CARB_SMOKE_TCAPCD_SONORA
11876	-121.479086	41.95589	CARB_SMOKE_SCAPCD_TULELAKE_ELEMENTARY
11880	-118.00908	34.56429	AV-KNIGHT_HAWKS
11882	-120.235629	37.95722	CARB_SMOKE_TCAPCD_TUOLUMNESCHOOL
11884	-122.524967	41.645554	CARB_SMOKE_SCAPCD_GRENADA_ELEMENTARY
11888	-122.523839	41.520385	CARB_SMOKE_SCAPCD_GAZELLE_ELEMENTARY
11890	-122.9687	41.82231	CARB_SMOKE_SCAPCD_KLAMATH_RVR_ELEMENTARY
11892	-122.843088	41.610416	CARB_Smoke_SCAPCD_Fort Jones
11896	-121.427513	40.67708	CARB_SMOKE_SHASTAAQMD_OLDSTATIONFD
11900	-121.936581	40.513608	CARB_SMOKE_SHASTAAQMD_BLACKBUTTEELESCHOOL
11902	-122.315467	40.626522	Carb_Smoke_STTJCCD_Redding
11904	-122.635773	40.708648	CARB_SMOKE_SHASTAAQMD_FRENCHGULCH
11920	-119.902571	37.472163	CARB_SMOKE_MCAPCD_Silva Rd_Alt-Ed_School
11922	-122.351913	40.55838	CARB_SMOKE_SHASTAAQMD_ENTERPRISEHSCAFE
11924	-121.910555	40.629054	CARB_SMOKE_SHASTAAQMD_WHITMOREELE
11950	-120.657117	38.413196	CARB_SMOKE_AAD_PINE_GROVE_VET
11962	-120.72669	35.78157	CARB_SMOKE_SLOAPCD_CAMPROBERTS
11972	-120.848312	38.480811	CARB_SMOKE_AAD_PLYMOUTH
11980	-118.18113	34.56548	AV-VIPERS
11988	-122.141785	38.058971	El Bonito
11990	-122.157553	38.058086	Benicia Shannon
12000	-116.821764	34.255297	BigBearAir
12024	-120.896184	38.303462	CARB_SMOKE_AAD_JACKSON_VALLEY
12032	-117.653117	33.461807	EM-IN
12064	-117.540785	33.83429	Corona
12066	-117.853542	34.044102	CAMS 1
12074	-120.713785	38.606045	CARB_Smoke_EDCAQMD_Mt. Aukum
12094	-118.29103	34.61516	AV-BOBCATS
12102	-121.59609	39.85323	CARB_SMOKE_BCAQMD_CEDARWOOD
12106	-118.476812	37.817147	CARB_S_GBUAPCD_BENTON
12108	-115.480015	32.681285	IV_Obeliscos/Iris - Aire Baja California
12118	-119.816949	38.770594	CARB_S_GBUAPCD_Woodfords
12120	-119.779327	38.693981	CARB_S_GBUAPCD_Markleeville
12122	-115.562895	32.791941	IV_9th/State Street
12124	-118.394039	37.360907	gbuapcd
12126	-120.851019	38.478624	CARB_SMOKE_AAD_PLYMOUTH
12128	-120.808961	38.399554	CARB_SMOKE_AAD_SUTTER_CREEK1
12130	-118.06964	34.6811	AV-LIONS
12132	-118.19558	34.61725	AV-EAGLES
12134	-120.571872	38.431855	CARB_Smoke_ACAQMD_Pioneer
12136	-118.23021	34.65164	AV-JETS
12146	-117.93881	34.57431	AV-LOBOS
12148	-118.28921	37.160247	CARB_S_GBUAPCD_BIGPINE
12152	-115.471377	32.691498	IV_Nixon/Meadows - Aire Baja California
12216	-118.08684	33.770373	SCSB_32
12218	-120.673431	35.610495	Pat Butler Elementary School
12254	-122.744722	38.776944	GAC All Hands Rm SW Window
12256	-122.033808	37.915557	Rancho San Miguel
12258	-122.809246	38.558972	AQ1 Test
12262	-122.431712	41.457564	CARB_SMOKE_SCAPCD_BUTTEVILLE_ELEMENTARY_EDGEWOOD
12264	-120.411302	38.029473	CARB_SMOKE_TCAPCD_COLUMBIA
12266	-120.009903	38.181612	Carb Smoke TCAPCD Pinecrest
12268	-122.405457	41.624428	CARB_SMOKE_SCAPCD_BIG_SPRINGS_ELEMENTARY
12272	-118.189555	34.082928	Huntington
12274	-123.438353	39.550019	Village Charter School
12288	-118.80991	34.40426	VCAPCD PU
12290	-120.885365	35.722511	CARB_SMOKE_SLOAPCD_HERITAGE_RANCH
12300	-120.725395	35.189457	CARB_SMOKE_SLOAPCD_AVILA
12314	-122.59465	37.990284	Scenic and Muriel
12326	-122.391734	37.928257	Tom Leader
12401	-116.478838	33.767733	Cathedral Cove @ Smoke Tree Manor 
12413	-122.151412	37.843332	Outside Southeast
12449	-122.745	38.777222	GAC Outside CAD Dept NE
12541	-118.161414	34.141963	CCEEB PASADENA
12627	-120.245267	39.200752	CARB_SMOKE_PCAPCD_CREEKSIDE
12669	-118.337279	33.786804	Skylark and Ridgeland
12681	-120.523178	35.518395	CARB_SMOKE_SLOAPCD_CRESTON
12683	-120.905593	35.452191	CARB_SMOKE_SLOAPCD_CAYUCOS
12711	-117.198183	32.858966	UC neighborhood
12713	-120.842726	35.366355	CARB_SMOKE_SLOAPCD_MORRO_BAY
12715	-120.849014	35.303205	CARB_SMOKE_SLOAPCD_LOSOSOS
12719	-120.376305	35.656474	CARB_SMOKE_SLOAPCD_SHANDON
12729	-120.866085	38.13422	CARB_CCAPCD_JLIND
12731	-120.55593	38.081331	CARB_CCAPCD_BretHarte
12733	-121.096172	35.564993	CARB_SMOKE_SLOAPCD_CAMBRIA
12735	-120.526247	38.398337	CARB_CCAPCD_WPOINT
12741	-118.87051	34.21017	VCAPCD TO
12743	-118.68369	34.27632	VCAPCD SV
12749	-119.153657	35.390497	Rosedale
12751	-119.851767	36.7641	Mckinley-Valentine
12753	-119.852437	36.764506	McKinley-Valentine
12755	-119.109732	35.331435	English Oak
12765	-118.867109	35.402464	View St
12767	-119.038725	35.366664	Sunset
12773	-118.978001	35.40849	Princeton Avenue
12777	-119.269187	35.509704	Shafter High
12811	-122.062429	37.40637	6Sixty, Mountain View, CA 94043
12825	-118.777151	36.280733	Blue Ridge
12839	-118.228293	34.111874	2433 Hines drive, Los Angeles
12853	-121.227445	38.545233	Anatolia
12857	-119.026242	35.354889	South Oleander
12865	-117.659406	34.136145	Upland-North-McCarthy
12869	-122.141312	37.100473	Empire Grade
12873	-121.908428	37.159851	Mt. Umunhum
12929	-124.201483	40.715155	NCUAQMD_101_Humboldt Hill
12931	-124.103053	40.989354	NCUAQMD_102_McKinleyville
12939	-124.158802	40.800912	NCUAQMD_100_Eureka
12945	-119.793847	38.802376	Sunrise
12951	-121.89786	37.153818	K6MTU
12955	-120.120019	37.811269	Art Farm
12967	-118.99583	35.401041	La Cresta
12971	-117.2061	33.073772	Olivenhain, CA
12975	-121.236861	38.802768	MountainView
12995	-121.679872	36.808294	Ord Justice
13015	-121.346941	38.584885	Kipling Drive, Carmichael
13021	-122.057855	37.32555	K6TD
13039	-122.323412	40.754942	Bridge Bay at Shasta Lake
13073	-122.300749	37.508147	Belmont
13077	-119.894299	37.406635	Crone Corner Woodview Lane
13115	-117.853948	33.664873	UCI Air Pollution Health Effects Lab
13119	-117.853909	33.664803	UCI Air Pollution Health Effects Lab
13143	-122.630646	38.006316	120 pine ave
13169	-123.002967	38.824536	The Lion's Den
13173	-121.898883	37.762237	Windemere
13175	-117.940888	34.549401	Littlerock
13183	-120.117646	39.008034	Rubicon Bay
13187	-121.031185	39.301326	Ehman
13189	-121.842145	40.500526	Shingletown, CA
13191	-119.987924	37.50727	FC-Mariposa
13193	-122.583728	38.428879	Kenwood
13201	-122.10053	37.883784	Shurtz residence
13207	-120.953404	38.651809	Shingle Springs, MCC Yard
13211	-122.093186	37.869679	Lucas Drive - Inside
13263	-120.871714	38.785207	Riverwood
13265	-120.383705	39.312914	Gateway Mountain Center
13269	-121.288919	38.168966	Acampo
13287	-118.981376	37.625402	Mammoth Lakes
13289	-122.702196	38.323943	Cotati
13381	-121.401786	38.521128	AMTS_TESTING_QH1
13387	-120.877336	35.742816	CARB_SMOKE_SLOAPCD_NACIMIENTO
13407	-120.696407	35.758012	CARB_SMOKE_SLOAPCD_SAN MIGUEL
13447	-121.48939	38.581995	smaqmd p10
13465	-121.394173	38.524395	AMTS_TESTING_PD_2
13471	-120.952099	38.361326	CARB_SMOKE_AAD_CASTLEOAKS_GOLF
13513	-119.770297	37.186312	YLP Clubhouse
13517	-122.226811	37.853604	Hiller
13645	-121.536441	38.488173	AMTS_pocket
13759	-116.419389	34.959208	Pechanga
13761	-116.990771	33.572454	Sensor2
13779	-116.990749	33.572454	Sensor1
13907	-122.271749	37.851052	Harper House
13929	-118.480307	34.036543	CAZIER-SM-021
13943	-116.66294	34.907473	NSCA2
13961	-122.100346	37.424288	fireflytest
13989	-122.405784	40.396895	West Valley High School
13997	-122.22653	37.834309	Hilltop
14003	-122.065227	37.208978	Las Cumbres II
14029	-121.526478	38.416081	Clarksburg YS
14031	-122.232636	40.568795	Foothill High School Football Field
14051	-121.971735	38.679795	Madison YS
14059	-122.193266	38.830544	Guinda YS
14063	-121.462542	38.558929	Med Center
14071	-120.829752	38.299188	Jackson Pardee Res
14079	-121.994224	38.351428	Vacaville YS
14085	-122.303253	40.804226	Lake Shasta Caverns Gift Store
14087	-120.883457	38.802401	Coloma
14091	-122.070087	37.88362	 WC Hillside
14093	-119.971056	37.578964	Midpines
14097	-121.476104	38.542169	Curtis Park
14117	-122.321993	40.59561	Redding School of the Arts
14119	-119.574551	37.738513	NatureBridge WOB
14127	-122.472621	40.541877	Grant School
14141	-121.940194	37.955399	Reign outdoor
14161	-122.868406	38.610624	NoSoCoAir 
14173	-121.018538	39.134744	Lower Grass Valley
14177	-122.395808	40.865315	Tsasdi Resort
14183	-119.783268	37.674355	NatureBridge El Portal
14185	-121.133976	40.263348	The Grand Cabin, LACC
14193	-119.704002	37.647442	NatureBridge NESC
14219	-119.702424	36.82941	Pollasky Bungalow 
14227	-121.413495	38.397442	Elk Grove - glenbrooke
14239	-123.538213	41.302479	NCUAQMD_105_Orleans_MKWC
14243	-122.711883	41.085667	NCUAQMD_104_Coffee Creek
14253	-123.991584	40.885076	NCUAQMD_104_Blue Lake
14269	-117.044319	33.026126	Poway, CA
14285	-122.314407	37.932385	Citizen Scientist
14291	-121.962458	37.228971	Mantle Plume HQ
14293	-124.179517	40.776631	NCUAQMD_110_Jacobs
14311	-117.672854	34.142913	North Upland
14333	-120.238292	38.037812	Twain Harte, Ca
14335	-122.508501	38.436642	Sugarloaf Ridge State Park
14339	-122.276623	37.908208	Out
14343	-121.302366	38.651866	Three Sequoias
14361	-122.09053	37.864353	Burton Valley, CA
14365	-122.305956	40.574396	Redding Sports Complex
14389	-122.343662	37.91184	The Shores HOA at Marina Bay
14429	-122.255804	40.170778	CARB_SMOKE_TCAPCD_REDBLUFFINSIDE
14461	-118.321669	34.107337	Beachwood Canyon
14475	-121.380066	38.520958	Sac5183
14489	-118.380844	33.810497	Hollywood_Riviera
14491	-116.680003	34.852814	NSCA1
14511	-121.062673	39.038711	Dave & Francie Campbell - Lake of the Pines, Auburn, California
14513	-122.151648	38.760203	Yocha Dehe Wintun Nation
14537	-119.590689	37.748818	CARB_SMOKE_MCAPCD_YV School
14541	-120.131052	37.746638	CARB_SMOKE_MCAPCD_Greeley-Hill
14545	-122.913302	39.018697	CARB_SMOKE_LCAQMD_LCAQMDOFFICE_REF
14565	-119.728598	36.730445	Capistrano Townhomes
14583	-122.603532	38.441673	Oakmont
14601	-119.037175	35.349519	Hwy58 &Hwy99
14613	-120.340591	38.830323	Mountsain Camp
14617	-120.461922	37.328769	Merced_Science
14623	-121.315064	38.592761	American River La Loma
14633	-121.964134	37.275561	 Hazelwood canary 
14639	-119.795624	38.690165	CA Alps Cycling/Marklee Village CA
14691	-122.376766	40.589003	Indoors
14693	-121.595735	37.009429	Gilroy, California, Cedar Court
14721	-121.489182	38.586085	Downstairs
14729	-120.533332	38.456952	CARB_SMOKE_AAD_MACEMEADOW
14749	-121.78102	37.28425	Silver Creek Valley CC
14757	-120.477395	35.390068	OwlHouse
14767	-122.01049	37.913523	Stonehaven Dr Walnut Creek
14769	-122.25285	37.887899	House on the Hill
14779	-118.656818	34.195027	Valley Circle/Vanoween 
14781	-122.247999	37.854416	uplands inside
14801	-122.275856	37.836269	Blaster
14803	-119.971743	37.577332	Hacienda IAQ
14805	-121.940236	37.955446	Reign indoor
14811	-122.314643	37.932304	CItizen Scientist Inside
14813	-118.189039	33.8336	Carson and Elm Indoor
14819	-122.069991	37.883529	WC Hillside Inside
14833	-118.478886	34.000315	CAZIER-SM-014
14837	-118.46531	34.035377	CAZIER-SM-020
14839	-118.484028	34.00739	CAZIER-SM-011
14841	-118.496112	34.029808	CAZIER-SM-012
14845	-118.45842	34.021467	CAZIER-SM-013
14847	-118.474879	34.004391	CAZIER-SM-017
14849	-118.489498	34.019053	829 Broadway
14851	-118.457131	34.019949	CAZIER-SM-013
14855	-118.469695	34.008796	CAZIER-SM-010
14859	-118.47522	34.042714	CAZIER-SM-016
14861	-118.476487	34.029602	CAZIER-SM-018
14863	-118.48884	34.024752	CAZIER-SM-015
14865	-122.2361	37.859781	Alvarado Ridge
14869	-121.760293	38.557832	West Central Davis (Inside)
14885	-122.167765	37.873951	Martha Rd.
14899	-122.421207	37.744959	La Lengua Air Station Beta
14903	-118.142265	34.57762	PAQS1 Palmdale
14921	-121.859056	37.653145	SPL-IN
14933	-122.309054	40.582375	Columbia Elementary School
14937	-122.325199	40.602521	Mountain View Middle School 
14953	-118.508392	34.032117	CAZIER-SM-004
14955	-118.477197	34.000717	CAZIER-SM-001
14957	-118.47807	33.999436	CAZIER-SM-003
14961	-120.644726	35.259485	SLO APCD office
14965	-118.464836	34.0373	CAZIER-SM-006
14969	-118.476397	33.999565	CAZIER-SM-007
14973	-118.485487	34.000767	CAZIER-SM-008
14977	-118.482246	34.015505	CAZIER-SM-002
15017	-122.317688	40.624103	Shasta College
15029	-118.142176	34.577549	PAQS2 Palmdale
15037	-122.096376	37.878343	HARM
15049	-122.129822	37.435972	Midtown Palo Alto
15051	-121.37176	41.971738	H&M Gopher Control
15065	-122.243591	40.451163	Anderson Youth Soccer League
15067	-121.858764	37.652871	Pleasanton KR
15091	-122.030881	37.381335	Sunnyvale - Heritage District
15099	-119.323858	35.514147	Maple outside
15107	-121.873972	40.43327	CARB_SMOKE_TCAPCD_CALFIREMANTON
15113	-122.191995	37.901513	Haciendas 
15123	-120.540731	41.492127	Modoc High School
15129	-122.097746	37.390825	Gemello Park
15133	-121.137834	40.224652	Lake Almanor Peninsula
15135	-122.358441	40.610056	Bethel Church of Redding
15165	-118.142381	34.187357	Calaveras
15179	-122.243001	37.828898	Parkside Drive, Piedmont CA
15189	-119.63992	36.816405	Bonadelle
15197	-122.011635	37.331764	Cupertino Ridge View
15219	-120.215882	39.356204	Tranquility Base
15235	-122.12302	37.884677	Boyer Circle
15237	-117.653288	33.462024	EM-IN SC
15241	-118.30741	35.716226	Weldon, CA
15242	-121.140064	39.013537	Auburn Valley Country Club - Air
15245	-121.863481	37.228361	Sunrise Almaden
15247	-121.550662	37.770612	Mountain House
15251	-122.635379	37.999095	Woodacre upper Redwood
15305	-122.191933	37.901447	Haciendas Inside
15307	-122.327016	40.583754	Home
15325	-119.128171	35.360753	Southwest Bakersfield, CA
15335	-122.012323	37.331793	Cupertino Ridge View (Indoor)
15439	-121.199253	37.544648	Grayson School CSUStan
15463	-122.417574	40.713908	Shasta Dam
15465	-122.279689	37.902226	808h-inside
15467	-122.279458	37.90216	808
15477	-122.239501	38.097901	1303 Ryder st,Vallejo,ca,94590
15553	-122.601861	38.000655	Canon Village
15555	-119.128146	35.360617	Outdoors Southwest Bakersfield,CA
15563	-118.842126	34.142364	WestLake Village:
15589	-116.391403	33.270584	Borrego Springs
15603	-120.611983	39.751494	CARB_SMOKE_NSAQMD_GRAEAGLE
15611	-122.017635	37.238414	Los Gatos - Saratoga
15617	-119.330271	36.330416	GreenAcres1
15627	-120.000973	37.4415	wl7coo QTH
15633	-121.055835	39.23454	Grass Valley Litton
15641	-121.813011	37.379654	East Foothills
15645	-122.188555	37.80103	Redwood Heights, Oakland
15647	-121.046478	39.014436	Lake Combie LH
15651	-120.577517	38.581035	EDCAQMD Omo Ranch
15653	-120.812634	38.733358	EDCAQMD El Dorado High School
15655	-120.857984	38.85018	EDCAQMD Garden Valley
15659	-120.982352	38.559752	EDCAQMD_Latrobe 
15665	-119.26172	37.033024	Soaproot Saddle
15667	-119.137423	35.36599	Sam’s Air
15669	-122.518002	38.088906	263 Montego Key
15675	-118.136793	34.146742	El Molino / Union
15681	-121.0809	38.6479	EDCAQMD_Cascara Ct
15683	-120.7918	38.7285	EDCAQMD Placerville
15685	-120.829002	38.708655	EDCAQMD_Forni Rd
15687	-119.976052	38.903266	EDCAQMD Golden Bear
15689	-120.020645	38.860035	EDCAQMD Meyers
15691	-120.525989	38.642088	EDCAQMD Grizzly Flats
15693	-120.94151	38.675515	EDCAQMD Jackpine Road
15695	-121.0713	38.6814	EDCAQMD_Harvard way
15697	-120.729915	38.743015	EDCAQMD Apple Hill
15699	-120.0152	38.8029	EDCAQMD_Christmas Valley
15701	-120.063029	38.79593	EDCAQMD_Huckleberry Mt.
15703	-121.087841	38.936814	North Auburn
15705	-120.3116	38.7725	EDCAQMD_Silver Fork
15707	-120.033463	38.872716	EDCAQMD Washoe Meadows
15713	-120.0806	38.8003	EDCAQMD_Twin Bridges
15715	-120.713076	38.605602	EDCAQMD Mt. Aukum
15717	-120.863786	38.919809	EDCAQMD Georgetown Airport
15719	-120.827603	38.728824	EDCAQMD Placerville Library
15721	-120.735422	38.797446	EDCAQMD Mosquito
15723	-120.833601	38.72467	EDCAQMD County Fair
15725	-120.8392	38.6773	EDCAQMD_Koki Ln
15731	-120.942	38.6733	EDCAQMD_Ponderosa Rd
15733	-120.9263	38.7692	EDCAQMD_Luneman Rd
15735	-120.0803	38.8006	EDCAQMD_Twin Bridges
15763	-122.247007	37.876402	HS-B30-2nd floor monitor
15767	-122.253404	37.879254	HS-B90-3rd floor monitor
15769	-122.248542	37.876976	Weather Tower
